startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,distributionchannel,userlanguage,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q16,q17,q18,assignmentid,projectid,cond,partition
"9/11/24 10:12","9/11/24 10:12","0","26","100","30","1","9/11/24 10:12","R_1J93e7hBRWvrFbV","","","","","anonymous","EN","","1","","","","","","1.5","","","","","1","24","","197c1098-cdde-47e2-b056-298dd66b4515","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:10","9/11/24 10:12","0","131","100","126","1","9/11/24 10:12","R_6eQaSD62t6cOBNT","","","","","anonymous","EN","3","","","","1.2","","","","","","","","2","37","","7ce49bde-4fc4-41bc-bbba-463b6ecab2d5","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:10","9/11/24 10:12","0","608","100","123","1","9/11/24 10:12","R_3PgBJ5XYmEXOkTe","","","","","anonymous","EN","","5","","","","","","","","","","5","2","36","none, tysm!","4575f809-c3fa-4274-846f-205045b33864","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:11","9/11/24 10:12","0","173","100","62","1","9/11/24 10:12","R_3qfHuipjLasUOKq","","","","","anonymous","EN","5","","","","","","5","","","","","","2","29","","72453cc5-3b11-4437-8cc2-380fb76a0bdf","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:12","0","563","100","70","1","9/11/24 10:12","R_5zMWZrnbXvJ4ugX","","","","","anonymous","EN","4","","","","","1.5","","","","","","","1","39","N/A","73eca752-5601-4c9b-8b1b-824998556310","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:12","0","99","100","47","1","9/11/24 10:12","R_6QLSkXehfSwVVRV","","","","","anonymous","EN","5","","","","","","5","","","","","","2","41","","1e45889c-031c-45cc-a9c1-0daddd411834","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:12","0","46","100","54","1","9/11/24 10:12","R_6G2JDkV8o3kfkS8","","","","","anonymous","EN","2","","","0.5","","","","","","","","","2","24","","2bd80621-86b3-4e25-b548-91aa9f0e8dd5","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:10","9/11/24 10:12","0","288","100","163","1","9/11/24 10:12","R_6iAgQq1XpXcjwTT","","","","","anonymous","EN","","5","","","","","","","","","","10","2","55","","ca6c35fc-3308-4ec5-be13-7792b2b825ff","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:12","9/11/24 10:12","0","294","100","19","1","9/11/24 10:12","R_1EDXSTjWyJjb82Z","","","","","anonymous","EN","1","","0.2","","","","","","","","","","1","46","","41954aa4-e7e0-4a00-badc-bfa830ff340e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:12","0","198","100","26","1","9/11/24 10:12","R_6MNl0iaia9B86Uf","","","","","anonymous","EN","5","","","","","","10","","","","","","2","34","","d82f2671-caba-40ed-8642-118767087afa","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:10","9/11/24 10:12","0","442","100","130","1","9/11/24 10:12","R_6VK363WQlUj3pI5","","","","","anonymous","EN","","1","","","","","","0","","","","","2","42","no comments","56557997-c217-4a95-8e44-3a0ee2bcd328","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:11","9/11/24 10:12","0","420","100","89","1","9/11/24 10:12","R_1YLqBXrF2gWzoqZ","","","","","anonymous","EN","","5","","","","","","","","","","5","2","75","None","50805a89-a650-4f14-adb1-494936a220e0","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:11","9/11/24 10:12","0","296","100","79","1","9/11/24 10:12","R_5jfci67LHR1LeG7","","","","","anonymous","EN","2","","","0.5","","","","","","","","","1","34","none","132a70a5-d927-43cf-8215-a31f48cbce51","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:12","0","244","100","26","1","9/11/24 10:12","R_11HLeoobd1HnF5v","","","","","anonymous","EN","","4","","","","","","","","","4.75","","1","34","","1f5c3640-b7ea-46df-938e-01410903cdf6","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:11","9/11/24 10:12","0","711","100","64","1","9/11/24 10:12","R_1eJevpnmyStNwBJ","","","","","anonymous","EN","","4","","","","","","","","","4.5","","1","28","Good","0410925c-7871-45b6-966d-eb49a6a70548","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:12","9/11/24 10:12","0","422","100","49","1","9/11/24 10:12","R_1I5TAS9Hfex6p4V","","","","","anonymous","EN","","1","","","","","","0","","","","","1","40","","ef85fe2b-00aa-48cf-bad5-517f64107b41","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:10","9/11/24 10:13","0","361","100","133","1","9/11/24 10:13","R_1HvLkRiMuoyuZot","","","","","anonymous","EN","5","","","","","","2","","","","","","2","37","","363b533c-34e8-42c8-b24b-4d15ad8c0536","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:13","0","31","100","60","1","9/11/24 10:13","R_5QtRLv2TSlhWhhB","","","","","anonymous","EN","5","","","","","","5","","","","","","2","58","","cfc0dc04-7bff-44ab-b2e0-b7ded01ceab5","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:13","0","279","100","45","1","9/11/24 10:13","R_1fPgTFX6xqB1zvX","","","","","anonymous","EN","","1","","","","","","1.5","","","","","2","45","none","4b176e7b-9b56-4ef1-b467-d61ce787606b","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:12","9/11/24 10:13","0","630","100","58","1","9/11/24 10:13","R_5nwxBUmFwItmJbj","","","","","anonymous","EN","","1","","","","","","0","","","","","1","28","","894b670e-0e38-46a1-aa6c-efc4376a08f0","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:11","9/11/24 10:13","0","719","100","81","1","9/11/24 10:13","R_5DOKyINWzlhd48t","","","","","anonymous","EN","4","","","","","1.7","","","","","","","1","23","","c3bfad07-f814-4464-abc9-b1949afc498c","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:13","0","317","100","102","1","9/11/24 10:13","R_1dXR8ukKOOfRrD3","","","","","anonymous","EN","2","","","0.8","","","","","","","","","1","28","","6fbf3db1-dea3-4a98-8be1-62316ea5a30d","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:13","0","371","100","98","1","9/11/24 10:13","R_6FRmrVq2aXlh2uJ","","","","","anonymous","EN","5","","","","","","5","","","","","","1","40","","8c631b0b-fa50-4863-9574-9a2a3762a8ba","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:13","0","644","100","47","1","9/11/24 10:13","R_5VrJfHyYPst74oJ","","","","","anonymous","EN","","5","","","","","","","","","","5","1","35","","061080d4-6d09-460e-93b9-5e2ffe52205a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:11","9/11/24 10:13","0","703","100","104","1","9/11/24 10:13","R_50wOXHZONl8LYB4","","","","","anonymous","EN","5","","","","","","5","","","","","","2","40","","0622eca8-f8b1-4d80-bf12-c672d5dee461","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:13","0","393","100","79","1","9/11/24 10:13","R_3O9jigeaxP004Yp","","","","","anonymous","EN","","5","","","","","","","","","","7","2","55","","3aa7a1a8-d6d0-43f2-b6b7-44ef18d71807","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:12","9/11/24 10:13","0","708","100","61","1","9/11/24 10:13","R_1M1B6oREThL5Nux","","","","","anonymous","EN","","1","","","","","","1","","","","","2","34","Interesting task! Thank you for letting me participate. ","13013c64-746d-49bb-91c7-ea5067f1f80e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:12","9/11/24 10:13","0","126","100","54","1","9/11/24 10:13","R_5pA5NZvf0zDBsfn","","","","","anonymous","EN","5","","","","","","5","","","","","","1","41","","7f72b492-eec6-4ab9-82e8-bb101862e861","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:13","0","705","100","43","1","9/11/24 10:13","R_607eaukCYWoDSVL","","","","","anonymous","EN","","1","","","","","","1.99","","","","","2","35","","1aa88ac8-4824-4bc3-aebc-6a4f0175f3ff","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:12","9/11/24 10:13","0","18","100","30","1","9/11/24 10:13","R_73fN1cbStwA3eaQ","","","","","anonymous","EN","","2","","","","","","","2","","","","2","25","","04d2bd5c-c318-40cd-bd27-78a3e7ee64a4","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:12","9/11/24 10:13","0","790","100","52","1","9/11/24 10:13","R_6PUGyTPkBtkt5KF","","","","","anonymous","EN","","5","","","","","","","","","","10","1","26","Thank you","82a7b760-7950-4564-8ae8-9638d4d0c8cb","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:12","9/11/24 10:13","0","751","100","55","1","9/11/24 10:13","R_5qDyUtLz7JV7CVb","","","","","anonymous","EN","1","","0.01","","","","","","","","","","2","37","","b9db06de-103b-4233-9b66-51f5dd9ccf0a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:13","0","625","100","28","1","9/11/24 10:13","R_3BhD7VdXcL9TdhH","","","","","anonymous","EN","","1","","","","","","0","","","","","2","46","","1cd5c33a-b43f-4cea-b8e6-199cd662292a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:12","9/11/24 10:13","0","709","100","36","1","9/11/24 10:13","R_8zCvL8WvKx4haZc","","","","","anonymous","EN","5","","","","","","4","","","","","","1","19","","87848bfd-e7fa-4f3c-a10c-a6f66c0c1969","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:13","0","210","100","126","1","9/11/24 10:13","R_5yfR5ZCqbmmRrEW","","","","","anonymous","EN","3","","","","1.45","","","","","","","","1","28","","a30156cd-53d7-46e2-b11a-44aed71cfc43","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:13","0","409","100","67","1","9/11/24 10:13","R_6tu6RttKUefj5OB","","","","","anonymous","EN","5","","","","","","4","","","","","","2","31","","fa68c9a5-dd1e-4d71-93fc-24e27f7928cd","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:13","0","4","100","115","1","9/11/24 10:13","R_7lgbGzwgARRMeQe","","","","","anonymous","EN","3","","","","1","","","","","","","","1","26","","353f8df6-c16d-466c-adea-3832a839773d","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:13","0","807","100","43","1","9/11/24 10:13","R_7q2rHm3thOZ9o0F","","","","","anonymous","EN","5","","","","","","5","","","","","","2","45","","1ae8e8ca-6702-4767-b240-d3729722a5bf","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:13","0","42","100","69","1","9/11/24 10:13","R_3g6L2r4Z4fxQlEj","","","","","anonymous","EN","5","","","","","","5","","","","","","1","52","","d9c3c3b6-a76c-4be3-90ed-d1a4433e488e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:13","0","527","100","44","1","9/11/24 10:13","R_7d95QdWphyxzPX3","","","","","anonymous","EN","5","","","","","","10","","","","","","1","27","thanks!","4b736f30-a77b-4802-a7a7-7e5b7cded1d7","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:13","0","63","100","42","1","9/11/24 10:13","R_7yVdIeEuY3L72hj","","","","","anonymous","EN","5","","","","","","4","","","","","","1","39","","eca28f56-9bba-49ea-b650-c973423731a2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:13","0","667","100","90","1","9/11/24 10:13","R_7GNub7k5hn0Js7O","","","","","anonymous","EN","1","","0.25","","","","","","","","","","1","65","No","0977a7d1-f973-4b74-81e1-1591fac4968a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:13","0","276","100","97","1","9/11/24 10:13","R_6Uc1QcDnhZqx2Fm","","","","","anonymous","EN","","4","","","","","","","","","4.5","","2","23","","0e5d1a71-f263-4d31-a58a-4e93823ead21","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:13","9/11/24 10:13","0","744","100","26","1","9/11/24 10:13","R_7cWwQhMH9NCHZcd","","","","","anonymous","EN","","2","","","","","","","2.5","","","","2","31","","e25c1f1a-e795-4127-b893-210d9d014a9d","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:11","9/11/24 10:13","0","249","100","116","1","9/11/24 10:13","R_7LOqSMdCcz2pUbp","","","","","anonymous","EN","","5","","","","","","","","","","5","1","21","Thank you for allowing me to participate. I figured myself and the other participant should have equal opportunity to benefit making my choose $5.00.","26c2c714-16a6-4b0d-90ec-6b05fb63c437","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:06","9/11/24 10:13","0","758","100","394","1","9/11/24 10:13","R_5M94C2Qu82Kh0D7","","","","","anonymous","EN","","4","","","","","","","","","4.6","","1","32","","28a9e569-d514-4085-b3a2-48a51087c3a4","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:12","9/11/24 10:13","0","153","100","77","1","9/11/24 10:13","R_30YSi97NQZUmkVv","","","","","anonymous","EN","5","","","","","","5","","","","","","1","30","","6c7463cf-462c-464c-aa78-70fd5673f98c","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:13","9/11/24 10:13","0","515","100","30","1","9/11/24 10:13","R_3dGAMDoWb881xQC","","","","","anonymous","EN","","1","","","","","","0","","","","","1","47","","c758058c-624a-41c9-81eb-3a134bf2b6b1","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:11","9/11/24 10:13","0","715","100","98","1","9/11/24 10:13","R_8tyAnUq51wOMKPo","","","","","anonymous","EN","3","","","","1","","","","","","","","1","40","","08fffc15-a532-46f9-953a-57f3446916b5","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:13","0","65","100","52","1","9/11/24 10:13","R_32v9HsPc68NVYZj","","","","","anonymous","EN","5","","","","","","5","","","","","","1","22","","ceeb4c48-fb77-428d-8a55-4a18a392b20e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:13","0","714","100","68","1","9/11/24 10:13","R_81zBxTybbvBSCBl","","","","","anonymous","EN","","3","","","","","","","","3","","","1","40","Thanks for the opportunity.","6574416f-b2d9-4bf1-bfaa-c8c20222cf1e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:10","9/11/24 10:13","0","454","100","198","1","9/11/24 10:13","R_72gXkiyy0VbyNuQ","","","","","anonymous","EN","","5","","","","","","","","","","5","2","38","","fb5bd483-7c17-4b06-9c7c-9abbeb8bb488","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:13","9/11/24 10:13","0","348","100","38","1","9/11/24 10:13","R_6WHEDNFyLVi44OW","","","","","anonymous","EN","","4","","","","","","","","","4.99","","1","39","","7f0e19ca-356e-4540-a0ed-930007842d72","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:11","9/11/24 10:13","0","701","100","111","1","9/11/24 10:13","R_6E12ZkjNmvQ59d8","","","","","anonymous","EN","","5","","","","","","","","","","5","1","30","","e5fc5a17-eceb-4ca0-8d79-446c0b73d976","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:12","9/11/24 10:13","0","188","100","77","1","9/11/24 10:13","R_6CJSUGrYJpPS2FS","","","","","anonymous","EN","1","","0","","","","","","","","","","1","25","","c783a512-2d1c-4d0b-976e-e84fd4132ba2","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:07","9/11/24 10:13","0","305","100","390","1","9/11/24 10:13","R_3HzaymdOIQ8xBaT","","","","","anonymous","EN","","3","","","","","","","","3.99","","","2","35","Why use biological sex instead of gender identity? Doing so without a third option also alienates and excludes intersex people who do not fall into the biological category of male and female. 

My identity of a person of a marginalized gender (non-binary) influences my ideals on equity and view of society far more than my biological sex does and by excluding those gender identities, you are also losing valuable data and risking skewing results without the additional context.","dfa11a99-d41f-4248-b6f5-c519aeaeaa1f","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:12","9/11/24 10:13","0","343","100","68","1","9/11/24 10:13","R_5gU9pi8koZEn213","","","","","anonymous","EN","5","","","","","","5","","","","","","2","54","","b8613ddd-e9ee-4859-8859-4d9e6f3c6548","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:13","0","35","100","59","1","9/11/24 10:13","R_69pj0KgACfb56za","","","","","anonymous","EN","1","","0","","","","","","","","","","1","43","","637412d5-a26f-4e03-84db-5f8cdb1e4243","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:13","0","713","100","72","1","9/11/24 10:13","R_2AGLhz1pNFkaHuh","","","","","anonymous","EN","5","","","","","","5","","","","","","1","36","","664ae9ff-b1b1-4c1a-8e6d-75cb407cabcd","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:13","9/11/24 10:13","0","556","100","44","1","9/11/24 10:13","R_7onyGaVFr4XWWai","","","","","anonymous","EN","5","","","","","","5","","","","","","2","25","","9b50a1f6-6c8a-4329-b58a-7bcf073caa2e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:13","9/11/24 10:13","0","535","100","53","1","9/11/24 10:13","R_52T7wqnmjMfDNq9","","","","","anonymous","EN","5","","","","","","5","","","","","","1","47","","321ba1e3-76cf-4130-b2dc-14f60486db4e","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:13","0","544","100","134","1","9/11/24 10:13","R_3uBkk2GvPzcx6EN","","","","","anonymous","EN","","1","","","","","","0","","","","","2","34","","93e5e12a-48b7-44ef-9fc2-e32e7a883625","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:13","9/11/24 10:13","0","352","100","39","1","9/11/24 10:13","R_1FkViey1AWWFdUl","","","","","anonymous","EN","","5","","","","","","","","","","5","1","41","","9bf7e00d-ab77-4fb7-bac4-adc3aa0c8478","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:11","9/11/24 10:13","0","344","100","143","1","9/11/24 10:13","R_54pHTIWLKaD9fRJ","","","","","anonymous","EN","","3","","","","","","","","3.5","","","1","35","","d1b5bbb8-a391-4b36-8776-c7fa30d37942","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:12","9/11/24 10:13","0","752","100","84","1","9/11/24 10:13","R_5JL6JrOAgrlgK0g","","","","","anonymous","EN","5","","","","","","5","","","","","","2","52","","72f50eca-2d72-473f-9d2f-92f1d841b885","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:11","9/11/24 10:13","0","253","100","173","1","9/11/24 10:13","R_336UoBcS6cNDvGh","","","","","anonymous","EN","","1","","","","","","0","","","","","2","40","","2bc53fce-616e-4e86-be71-7923bad9b5ea","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:12","9/11/24 10:13","0","163","100","117","1","9/11/24 10:13","R_5yxsM9zLZPgWfjH","","","","","anonymous","EN","","1","","","","","","0","","","","","1","26","","7a8901b7-5d75-4856-b229-aeebfd8378e7","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:13","9/11/24 10:14","0","93","100","53","1","9/11/24 10:14","R_10P2T2zRjGiNtey","","","","","anonymous","EN","5","","","","","","5","","","","","","2","43","","e63e4f92-e828-4a39-93e4-2b8d057bfc60","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:14","0","369","100","73","1","9/11/24 10:14","R_6do3GxsNtvgFdsv","","","","","anonymous","EN","","2","","","","","","","2","","","","1","46","No","c29a9699-3c18-4ebb-b219-2fb13e71dfbe","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:13","9/11/24 10:14","0","183","100","42","1","9/11/24 10:14","R_75RaMIpaDc9kiQf","","","","","anonymous","EN","5","","","","","","5","","","","","","2","28","","11e2cff1-9bd4-4f94-8d8b-428a83d30b64","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:14","0","428","100","78","1","9/11/24 10:14","R_1aJZXZADB1F8eWB","","","","","anonymous","EN","","5","","","","","","","","","","5","1","39","","3a65881d-1820-4675-9b21-beb3d106fa4f","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:11","9/11/24 10:14","0","771","100","161","1","9/11/24 10:14","R_3R8R8GsttGlTmdt","","","","","anonymous","EN","1","","0.1","","","","","","","","","","2","47","","70745567-611f-4e30-96a8-7ce49346afc6","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:13","9/11/24 10:14","0","401","100","50","1","9/11/24 10:14","R_3LiIVybfuOy6NTL","","","","","anonymous","EN","1","","0","","","","","","","","","","2","41","","d53d009b-1941-4f35-82fb-24e709b2181a","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:13","9/11/24 10:14","0","453","100","37","1","9/11/24 10:14","R_7lWwh6HAjOZ3kBj","","","","","anonymous","EN","1","","0","","","","","","","","","","1","57","Why should I transfer money to B?","b557feed-c3cc-43cd-acfe-bb90b37df099","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
"9/11/24 10:12","9/11/24 10:14","0","488","100","95","1","9/11/24 10:14","R_1ALu6mHlTs6BrtD","","","","","anonymous","EN","","3","","","","","","","","3","","","2","23","no","742444f6-b730-4999-803c-1c5633349a05","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:13","9/11/24 10:14","0","300","100","42","1","9/11/24 10:14","R_1QGWLU0rzW2Wjav","","","","","anonymous","EN","","5","","","","","","","","","","5","2","39","","78d6b901-b105-4d4b-adf3-9b6ae3043419","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","1","generous"
"9/11/24 10:11","9/11/24 10:14","0","308","100","147","1","9/11/24 10:14","R_6ifIIGqisPIWNeJ","","","","","anonymous","EN","5","","","","","","5","","","","","","2","29","Just want to do what's fair. I'm doing studies because I'm struggling for money, so I'm assuming the other person is too. I really needed $10, but I'm sure it's the same on their end.","3b4ba2c0-c7d9-4046-ab52-13f490aaa2dd","037edf4c-0e37-4a5a-9b94-c11e6ec3b12a","0","stingy"
